goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,Year
0,0,0,4,100.0,1,33.33,1,100.0,1,0,92.31,5,71.43,45,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,12,1,0,0.0,0,0.0,0,0,0,0,1,1,0,0.0,0,0,,0,0,0,Brian Brobbey,Ajax,910048,2953,20/21
0,1,0,9,32.14,3,25.0,5,55.56,1,1,65.74,12,30.0,411,3,7,5,6,0,0,0,7,1,0,0,0,0,33,3,71,13,1,50.0,2,100.0,2,2,3,0,9,3,1,0.0,1,4,,0,0,0,Sekou Koita,Red Bull Salzburg,822710,2046,20/21
0,0,0,17,54.84,36,76.6,7,70.0,3,1,62.37,53,67.95,380,9,3,6,5,0,0,0,5,1,0,0,0,0,18,1,58,1,0,0.0,2,66.67,1,7,4,0,4,2,0,0.0,0,2,,0,0,0,Zé Luís,Lokomotiv Moscow,101973,2320,20/21
0,0,0,11,61.11,1,33.33,3,75.0,4,0,71.19,12,57.14,242,4,2,1,3,0,0,0,4,1,0,0,0,0,20,1,42,7,1,100.0,1,33.33,4,1,3,0,2,1,1,0.0,0,0,,0,0,0,Martin Terrier,Stade Rennais,846445,1658,20/21
0,1,0,19,41.3,2,100.0,12,44.44,2,0,80.0,21,43.75,447,5,2,8,6,0,0,0,10,0,0,0,0,0,44,2,104,7,4,80.0,0,0.0,4,0,2,0,2,0,2,0.0,0,4,0.1,0,0,0,Mohamed Daramy,FC København,957279,1284,22/23
0,0,0,7,36.84,1,16.67,0,0.0,2,0,69.12,8,32.0,261,5,2,5,6,0,0,0,8,0,0,0,0,0,27,0,47,5,0,0.0,1,16.67,7,4,2,0,4,1,1,0.0,1,0,0.27,0,0,0,Erik Jirka,Viktoria Plzeň,562194,4502,22/23
0,0,0,4,40.0,2,33.33,3,50.0,0,0,78.95,6,37.5,107,1,3,1,4,0,0,0,3,0,0,0,0,0,6,0,15,2,0,0.0,1,50.0,1,1,0,0,1,0,0,0.0,1,1,0.15,0,0,0,Kasper Dolberg,Sevilla,795761,2833,22/23
0,0,0,9,56.25,10,62.5,1,100.0,7,0,55.26,19,59.38,107,1,5,2,7,0,0,0,6,0,0,0,0,0,8,0,21,2,0,0.0,0,0.0,0,0,0,1,4,0,2,0.0,0,2,0.39,0,0,0,Toni Martínez,FC Porto,831253,3002,22/23
0,0,0,2,33.33,3,60.0,1,100.0,1,0,71.43,5,45.45,103,0,3,1,3,0,0,0,4,0,0,0,0,0,2,0,15,0,0,0.0,0,0.0,0,1,1,0,6,1,1,0.0,1,1,,0,0,0,M'Baye Niang,Stade Rennais,139228,1658,20/21
0,0,0,1,50.0,2,50.0,1,100.0,0,0,50.0,3,50.0,24,1,1,0,2,0,0,0,1,0,0,0,0,0,5,0,7,1,0,0.0,0,0.0,0,0,0,0,2,1,1,0.0,0,1,,0,0,0,Ari,FK Krasnodar,27704,34425,20/21
0,0,0,1,16.67,0,0.0,0,0.0,1,0,88.89,1,12.5,63,0,2,1,1,0,0,0,0,0,0,0,0,0,5,0,16,2,0,0.0,0,0.0,4,0,2,0,0,0,0,0.0,0,0,,0,0,0,Felipe Anderson,FC Porto,152276,3002,20/21
0,0,0,12,50.0,1,20.0,3,50.0,5,0,83.61,13,44.83,182,4,1,3,5,0,0,0,6,0,0,0,0,0,18,1,51,1,1,100.0,5,83.33,3,4,5,0,2,1,0,0.0,0,0,,0,0,0,Gerson Rodrigues,Dynamo Kyiv,842565,3305,20/21
0,1,0,14,66.67,8,53.33,1,20.0,1,0,69.67,22,61.11,460,13,1,2,6,0,0,0,8,1,0,0,0,0,28,2,85,7,1,33.33,2,66.67,1,5,0,1,9,3,2,0.0,0,9,,0,0,0,Luis Suárez,Atlético Madrid,16943,2836,20/21
0,1,0,4,66.67,1,100.0,0,0.0,4,0,87.5,5,71.43,45,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0,21,0,0,0.0,1,100.0,3,0,0,0,1,0,1,0.0,0,0,,0,0,0,Maksim Mukhin,Lokomotiv Moscow,997122,2320,20/21
0,0,0,25,44.64,3,42.86,13,68.42,3,2,75.38,28,44.44,483,9,6,9,8,0,0,0,5,0,0,0,0,0,69,3,147,11,3,23.08,3,50.0,0,5,10,0,5,1,2,0.0,1,2,,0,0,0,Ángel Correa,Atlético Madrid,316152,2836,20/21
0,0,0,4,36.36,1,25.0,1,25.0,1,0,52.94,5,33.33,98,2,0,3,5,0,0,0,7,0,0,0,0,0,4,0,9,0,0,0.0,0,0.0,2,0,1,1,1,1,0,0.0,0,1,0.07,0,0,0,Rabbi Matondo,Rangers,902049,2351,22/23
0,0,0,3,12.5,2,50.0,1,33.33,2,0,77.42,5,17.86,111,0,7,11,5,0,0,0,1,0,0,0,0,0,15,1,24,1,0,0.0,0,0.0,0,0,1,0,1,0,0,0.0,0,1,0.1,0,0,0,Armando Broja,Chelsea,996985,38,22/23
0,0,0,6,33.33,3,50.0,2,33.33,2,0,73.17,9,37.5,127,2,4,2,5,0,0,0,5,0,0,0,0,0,17,0,30,0,2,50.0,2,40.0,0,1,2,0,5,2,0,0.0,0,1,0.28,0,0,0,Václav Pilař,Viktoria Plzeň,23775,4502,22/23
0,1,0,10,40.0,8,42.11,0,0.0,1,0,65.57,18,40.91,257,9,4,6,5,0,0,0,8,1,0,0,0,0,12,0,40,1,0,0.0,4,80.0,1,3,3,3,6,2,2,0.0,0,0,1.58,0,0,0,Alfredo Morelos,Rangers,831085,2351,22/23
0,0,1,14,34.15,1,20.0,2,28.57,8,1,73.17,15,32.61,364,4,11,9,5,0,0,0,7,0,0,0,0,0,24,0,90,5,2,50.0,4,40.0,3,0,2,1,3,3,0,0.0,0,0,0.33,0,0,0,Pedro Gonçalves,Sporting,895764,3001,22/23
0,0,0,1,25.0,8,38.1,1,50.0,0,0,63.64,9,36.0,106,0,2,0,3,0,0,0,2,0,0,0,0,0,5,0,14,0,0,0.0,0,0.0,1,7,0,0,3,1,1,0.0,0,1,,0,0,0,Toni Martínez,FC Porto,831253,3002,20/21
0,0,0,9,39.13,2,22.22,2,33.33,2,1,78.26,11,34.38,211,5,2,5,4,0,0,0,2,0,0,0,0,0,9,1,36,2,2,100.0,1,50.0,0,3,3,0,2,0,0,0.0,0,2,,0,0,0,Divock Origi,Liverpool,190399,44,20/21
0,0,0,13,56.52,3,27.27,2,40.0,5,1,60.0,16,47.06,206,7,2,3,4,0,0,0,4,1,0,0,0,0,16,0,30,3,0,0.0,2,28.57,0,1,2,2,9,3,2,0.0,0,1,,0,0,0,Patson Daka,Red Bull Salzburg,865057,2046,20/21
0,1,0,23,50.0,29,40.85,6,46.15,6,1,62.73,52,44.44,462,12,6,12,6,0,0,0,8,3,0,0,0,0,20,0,69,1,0,0.0,3,75.0,3,5,1,1,8,1,1,0.0,1,6,,0,0,0,Sory Kaba,FC Midtjylland,869131,1289,20/21
0,1,0,8,61.54,2,50.0,5,62.5,2,1,83.08,10,58.82,156,1,2,0,7,0,0,0,3,1,0,0,0,0,25,0,54,5,7,38.89,3,60.0,2,3,0,2,9,2,4,0.0,1,2,,0,0,0,Federico Bernardeschi,Juventus,294597,2687,20/21
0,0,0,0,0.0,0,0.0,0,0.0,0,0,50.0,0,0.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Mariano Díaz,Real Madrid,175753,2829,22/23
0,0,0,0,0.0,1,50.0,0,0.0,0,0,85.71,1,50.0,23,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0.0,1,100.0,0,0,0,0,1,0,1,0.0,0,0,0.04,0,0,0,Sekou Koita,Red Bull Salzburg,822710,2046,22/23
0,0,0,0,0.0,1,14.29,0,0.0,0,0,81.48,1,7.14,131,0,0,4,5,0,0,0,4,1,0,0,0,0,7,0,22,2,0,0.0,2,100.0,0,0,2,0,4,2,1,0.0,0,0,0.16,0,0,0,Fortune Akpan Bassey,Viktoria Plzeň,954497,4502,22/23
0,1,0,11,36.67,5,62.5,2,40.0,7,0,76.92,16,42.11,333,2,7,6,6,0,0,0,10,0,0,0,0,0,20,1,50,4,1,16.67,0,0.0,7,1,3,3,6,1,1,0.0,0,1,1.44,0,0,0,Daizen Maeda,Celtic,832420,2352,22/23
0,0,0,1,25.0,2,50.0,0,0.0,1,0,46.15,3,37.5,67,0,1,0,5,0,0,0,1,1,0,0,0,0,2,0,6,0,0,0.0,0,0.0,0,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Yussuf Poulsen,RB Leipzig,135264,36360,22/23
0,0,0,9,30.0,5,35.71,1,16.67,2,0,80.3,14,31.82,221,6,5,4,8,0,0,0,5,0,0,0,0,0,18,1,53,3,1,50.0,1,100.0,0,1,7,0,6,2,2,0.0,0,3,0.46,0,0,0,Rafael Borré,Eintracht Frankfurt,560116,2674,22/23
0,0,0,5,33.33,3,75.0,1,25.0,3,0,71.19,8,42.11,118,1,4,2,4,0,0,0,3,0,0,0,0,0,18,0,42,2,1,25.0,1,100.0,0,0,1,0,3,1,2,0.0,0,3,0.67,0,0,0,Amine Adli,Bayer 04 Leverkusen,991478,2681,22/23
0,0,0,10,35.71,1,25.0,4,44.44,2,1,84.91,11,34.38,283,4,3,9,6,0,0,0,9,0,0,0,0,0,48,0,90,6,2,25.0,0,0.0,0,0,1,1,9,4,3,0.0,0,4,0.81,1,0,0,Ángel Correa,Atlético Madrid,316152,2836,22/23
0,1,0,5,38.46,1,20.0,1,50.0,2,1,72.55,6,33.33,361,2,5,2,6,0,0,0,9,1,0,0,0,0,17,1,37,2,0,0.0,0,0.0,0,1,0,3,11,4,2,0.0,0,0,1.71,0,0,0,Kyogo Furuhashi,Celtic,877766,2352,22/23
0,0,0,5,29.41,4,66.67,0,0.0,0,0,64.91,9,39.13,297,6,6,5,5,0,0,0,4,0,0,0,0,0,14,0,37,3,2,100.0,5,83.33,0,3,0,2,4,2,0,0.0,0,4,0.99,0,0,0,Álvaro Morata,Atlético Madrid,125407,2836,22/23
0,1,0,6,33.33,6,46.15,0,0.0,2,0,63.41,12,38.71,338,4,5,5,7,0,0,0,2,0,0,0,0,0,11,0,26,1,1,33.33,1,100.0,0,6,2,1,4,0,1,0.0,0,1,0.58,0,0,0,Anthony Modeste,Borussia Dortmund,21931,2673,22/23
0,0,0,1,50.0,0,0.0,0,0.0,1,0,77.78,1,50.0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0.0,0,0.0,0,0,1,0,1,0,0,0.0,0,0,,0,0,0,Ibrahima Traoré,Borussia M'gladbach,22086,2527,20/21
0,0,0,8,61.54,0,0.0,3,60.0,0,0,63.16,8,47.06,92,5,2,1,3,0,0,0,2,0,0,0,0,0,7,1,12,2,1,50.0,0,0.0,2,1,1,1,2,0,0,0.0,0,1,,0,0,0,Hee-Chan Hwang,RB Leipzig,786186,36360,20/21
0,1,0,3,18.75,8,47.06,3,60.0,0,0,68.06,11,33.33,287,0,6,3,4,0,0,0,6,1,0,0,0,0,17,2,49,6,2,66.67,1,33.33,1,3,2,2,8,0,5,0.0,0,2,,0,0,0,Sardar Azmoun,Zenit St. Petersburg,150998,2321,20/21
0,1,0,25,43.86,0,0.0,14,66.67,5,0,82.72,25,43.1,333,6,5,13,7,0,0,0,4,0,0,0,0,0,88,0,158,2,0,0.0,3,75.0,2,0,7,1,11,4,3,0.0,0,0,,0,0,0,Francisco Trincão,Barcelona,830431,2817,20/21
0,0,0,6,50.0,2,40.0,2,100.0,1,0,82.14,8,47.06,207,3,2,2,4,0,0,0,2,1,0,0,0,0,18,0,46,1,0,0.0,1,100.0,0,0,2,1,4,1,1,0.0,1,3,,0,0,0,Edinson Cavani,Manchester United,21521,35,20/21
0,0,0,3,75.0,1,33.33,0,0.0,1,0,57.14,4,57.14,77,2,0,1,3,0,0,0,2,1,0,0,0,0,1,0,4,0,0,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0,2,,0,0,0,Michael Krmenčík,Club Brugge KV,148894,2888,20/21
0,0,0,5,41.67,2,18.18,3,60.0,1,0,71.21,7,30.43,201,1,6,0,3,0,0,0,2,2,0,0,0,0,14,0,47,2,0,0.0,1,33.33,3,1,0,1,3,2,1,0.0,0,0,,0,0,0,Fedor Smolov,Lokomotiv Moscow,24601,2320,20/21
0,0,0,7,50.0,0,0.0,0,0.0,3,0,81.08,7,31.82,160,4,4,1,3,0,0,0,5,1,0,0,0,0,8,0,30,1,0,0.0,2,100.0,1,0,1,0,2,1,1,0.0,0,1,,0,0,0,Júnior Moraes,Shakhtar Donetsk,108426,3313,20/21
0,0,0,1,50.0,0,0.0,1,100.0,0,0,100.0,1,50.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,1,100.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Joshua Zirkzee,FC Bayern München,917007,2672,20/21
0,0,0,5,55.56,7,30.43,0,0.0,2,0,73.47,12,37.5,200,3,1,0,5,0,0,0,3,0,0,0,0,0,9,0,36,3,0,0.0,1,33.33,1,1,3,0,5,1,2,0.0,0,3,,0,0,0,Valère Germain,Olympique de Marseille,140992,1641,20/21
0,2,0,27,44.26,3,25.0,11,40.74,8,0,77.11,30,41.1,484,8,5,7,6,0,0,0,8,1,0,0,0,0,47,1,128,8,4,17.39,6,50.0,2,2,7,1,5,2,0,0.0,1,2,,0,0,0,Florian Thauvin,Olympique de Marseille,148824,1641,20/21
0,0,0,8,57.14,2,50.0,2,66.67,5,0,59.09,10,55.56,142,1,2,1,3,0,0,0,2,0,0,0,0,0,5,0,13,2,0,0.0,0,0.0,1,2,2,0,0,0,0,0.0,0,1,,0,0,0,Ansgar Knauff,Borussia Dortmund,997012,2673,20/21
0,0,0,5,71.43,0,0.0,2,66.67,3,0,85.19,5,62.5,63,0,1,0,4,0,0,0,6,0,0,0,0,0,8,0,23,1,0,0.0,1,50.0,0,1,0,0,2,1,0,0.0,0,0,,0,0,0,Noah Okafor,Red Bull Salzburg,865523,2046,20/21
0,0,0,0,0.0,3,75.0,0,0.0,0,0,45.45,3,75.0,19,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0.0,0,0.0,0,0,0,0,2,1,0,0.0,0,1,,0,0,0,Luca Pfeiffer,FC Midtjylland,842212,1289,20/21
0,0,0,2,50.0,2,100.0,0,0.0,0,0,42.86,4,66.67,32,2,1,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Youssouph Badji,Club Brugge KV,982334,2888,20/21
0,0,0,1,50.0,5,62.5,0,0.0,0,0,70.0,6,60.0,45,1,0,0,2,0,0,0,1,0,0,0,0,0,3,0,7,0,0,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0,0,,0,0,0,Moussa Dembélé,Atlético Madrid,318653,2836,20/21
0,0,0,0,0.0,4,66.67,0,0.0,0,0,92.31,4,57.14,47,0,1,0,3,0,0,0,1,0,0,0,0,0,6,0,12,2,0,0.0,0,0.0,0,0,0,1,1,1,0,0.0,0,1,,0,0,0,Klaas-Jan Huntelaar,Ajax,2614,2953,20/21
0,0,0,3,60.0,3,50.0,2,66.67,0,0,78.57,6,54.55,36,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0,0,0.0,0,0,0,1,1,1,0,0.0,0,0,,0,0,0,Roko Baturina,Ferencváros TC,876036,1925,20/21
0,0,0,1,25.0,2,50.0,1,50.0,0,0,86.67,3,37.5,41,0,0,1,2,0,0,0,0,1,0,0,0,0,4,0,13,0,0,0.0,0,0.0,0,1,1,0,2,0,0,0.0,0,0,,0,0,0,Fernando,Shakhtar Donetsk,911195,3313,20/21
0,0,0,1,33.33,0,0.0,0,0.0,1,0,85.71,1,33.33,14,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0.0,0,0.0,0,0,0,0,1,0,1,0.0,0,0,,0,0,0,Hugo Duro,Real Madrid,909119,2829,20/21
0,1,0,16,43.24,0,0.0,5,62.5,6,1,89.73,16,42.11,243,5,5,6,5,0,0,0,6,1,0,0,0,0,36,0,131,5,0,0.0,7,70.0,2,3,7,0,2,0,1,0.0,1,1,,0,0,0,Aleksey Sutormin,Zenit St. Petersburg,799136,2321,20/21
0,0,0,6,60.0,1,14.29,1,100.0,1,0,75.0,7,41.18,257,4,2,2,6,0,0,0,7,1,0,0,0,0,11,0,30,1,0,0.0,5,83.33,0,2,0,2,5,1,0,0.0,1,1,,0,0,0,Darío Benedetto,Olympique de Marseille,122630,1641,20/21
0,0,0,9,32.14,8,29.63,2,40.0,1,0,72.29,17,30.91,426,6,6,9,5,0,0,0,6,1,0,0,0,0,13,0,60,2,0,0.0,6,100.0,1,4,2,1,7,3,2,0.0,0,12,,0,0,0,Youssef El Arabi,Olympiacos FC,45512,3245,20/21
0,0,0,3,42.86,0,0.0,2,66.67,0,0,82.35,3,27.27,64,1,0,1,4,0,0,0,3,0,0,0,0,0,3,0,14,0,0,0.0,2,66.67,1,2,2,0,0,0,0,0.0,0,0,,0,0,0,Patrick Herrmann,Borussia M'gladbach,103289,2527,20/21
0,0,0,10,55.56,1,33.33,5,71.43,1,0,70.59,11,52.38,204,4,0,4,4,0,0,0,7,2,0,0,0,0,9,0,24,2,1,50.0,0,0.0,0,2,2,1,3,1,1,0.0,0,2,,0,0,0,Fredrik Gulbrandsen,Başakşehir FK,51833,3086,20/21
0,0,0,3,37.5,0,0.0,1,20.0,0,0,80.0,3,30.0,43,2,0,1,3,0,0,0,0,0,0,0,0,0,4,0,8,1,0,0.0,0,0.0,2,0,0,0,2,1,1,0.0,0,0,,0,0,0,Gustav Isaksen,FC Midtjylland,976381,1289,20/21
0,0,0,5,35.71,1,12.5,3,50.0,2,0,78.26,6,27.27,118,0,1,4,5,0,0,0,2,0,0,0,0,0,20,0,36,4,0,0.0,1,33.33,3,0,1,1,4,0,3,0.0,0,0,,0,0,0,Alexis Sánchez,Inter,34120,2697,20/21
0,0,0,4,40.0,2,50.0,0,0.0,3,0,71.11,6,42.86,97,1,2,2,4,0,0,0,3,0,0,0,0,0,13,0,32,1,0,0.0,0,0.0,1,0,2,0,2,0,2,0.0,0,0,,0,0,0,Franco Vázquez,Sevilla,215246,2833,20/21
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,21,0,2,0,2,0,0,0,0,0,0,0,0,0,6,0,10,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Konrad de la Fuente,Barcelona,954047,2817,20/21
0,0,0,6,46.15,9,56.25,0,0.0,2,0,65.0,15,51.72,181,4,3,2,5,0,0,0,3,0,0,0,0,0,14,0,39,3,0,0.0,3,60.0,3,1,2,1,5,1,0,0.0,0,2,,0,0,0,Vedat Muriqi,Lazio,310874,2699,20/21
0,1,0,10,38.46,1,16.67,5,71.43,4,1,80.18,11,34.38,246,1,3,9,5,0,0,0,3,0,0,0,0,0,43,1,89,1,0,0.0,1,50.0,2,1,3,1,5,2,3,0.0,0,3,,0,0,0,Quincy Promes,Ajax,106161,2953,20/21
0,0,0,6,46.15,0,0.0,0,0.0,3,0,81.82,6,46.15,146,3,2,1,4,0,0,0,2,1,0,0,0,0,21,0,54,5,0,0.0,2,50.0,2,1,3,2,3,0,0,0.0,0,1,,0,0,1,Pablo Sarabia,Paris Saint-Germain,138573,1644,20/21
0,0,0,0,0.0,0,0.0,0,0.0,0,0,80.0,0,0.0,32,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Youssoufa Moukoko,Borussia Dortmund,997006,2673,20/21
0,0,0,1,100.0,0,0.0,0,0.0,1,0,84.62,1,25.0,59,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0.0,0,0.0,0,0,0,1,2,1,0,0.0,0,0,,0,0,0,Luka Jović,Real Madrid,319129,2829,20/21
0,0,0,2,25.0,0,0.0,1,50.0,0,0,87.5,2,20.0,30,1,1,2,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0.0,0,0.0,0,0,3,0,1,0,0,0.0,0,0,,0,0,0,David Okereke,Club Brugge KV,831290,2888,20/21
0,0,0,5,35.71,1,100.0,3,30.0,1,0,84.62,6,40.0,97,1,1,0,3,0,0,0,3,0,0,0,0,0,7,0,22,0,0,0.0,0,0.0,1,0,1,0,0,0,0,0.0,0,1,,0,0,0,Luís Henrique,Olympique de Marseille,977679,1641,20/21
0,0,0,6,46.15,2,100.0,2,66.67,2,0,75.0,8,53.33,98,2,1,5,4,0,0,0,5,0,0,0,0,0,14,0,21,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,,0,0,0,Yann Gboho,Stade Rennais,911851,1658,20/21
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,42,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Leon Sabua,FK Krasnodar,1086202,34425,20/21
0,0,0,0,0.0,1,100.0,0,0.0,0,0,100.0,1,50.0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,,0,0,0,Carlos Fernández,Sevilla,782396,2833,20/21
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Steffen Tigges,Borussia Dortmund,826884,2673,20/21
0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Sergio Camello,Atlético Madrid,910024,2836,20/21
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,,0,0,0,Andrea Pinamonti,Inter,826198,2697,20/21
0,0,0,7,25.0,7,70.0,1,20.0,0,0,81.82,14,36.84,307,6,4,7,6,0,0,0,6,0,0,0,0,0,8,0,45,1,0,0.0,0,0.0,1,1,6,1,2,1,0,0.0,0,1,,0,0,0,Vladyslav Supryaga,Dynamo Kyiv,922186,3305,20/21
0,2,0,4,25.0,8,38.1,1,50.0,0,0,81.67,12,32.43,249,3,3,6,4,0,0,0,7,3,0,0,0,0,16,1,49,4,0,0.0,3,60.0,0,0,3,1,1,0,0,0.0,0,1,,0,0,0,Enzo Crivelli,Başakşehir FK,380974,3086,20/21
0,0,0,4,28.57,0,0.0,1,25.0,1,0,85.71,4,25.0,70,2,2,0,4,0,0,0,0,0,0,0,0,0,9,0,12,2,0,0.0,0,0.0,0,0,5,0,1,0,1,0.0,0,0,,0,0,1,Shoya Nakajima,FC Porto,155825,3002,20/21
0,0,0,1,25.0,1,14.29,0,0.0,0,0,77.78,2,18.18,74,1,1,1,5,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0.0,0,0.0,0,2,1,0,0,0,0,0.0,0,0,,0,0,0,Evanilson,FC Porto,998490,3002,20/21
0,0,0,0,0.0,2,50.0,0,0.0,0,0,72.73,2,15.38,105,0,3,2,4,0,0,0,1,0,0,0,0,0,8,0,16,1,0,0.0,1,100.0,0,0,1,0,3,2,1,0.0,0,1,,0,0,0,Mariano Díaz,Real Madrid,175753,2829,20/21
0,1,0,1,33.33,2,40.0,0,0.0,1,0,50.0,3,37.5,47,0,1,0,3,0,0,0,2,0,0,0,0,0,3,0,8,1,0,0.0,1,100.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Lasse Vibe,FC Midtjylland,26396,1289,20/21
0,0,0,0,0.0,0,0.0,0,0.0,0,0,100.0,0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Odion Ighalo,Manchester United,29774,35,20/21
0,0,0,1,100.0,0,0.0,1,100.0,0,0,66.67,1,50.0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,Sardar Azmoun,Bayer 04 Leverkusen,150998,2681,22/23
0,0,0,0,0.0,0,0.0,0,0.0,0,0,83.33,0,0.0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,5,0,1,50.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jovane Cabral,Sporting,845802,3001,22/23
0,0,0,0,0.0,0,0.0,0,0.0,0,0,85.71,0,0.0,21,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,6,1,0,0.0,0,0.0,0,1,0,0,1,0,1,0.0,0,0,0.02,0,0,0,Mahir Emreli,GNK Dinamo Zagreb,286071,2032,22/23
0,0,0,6,75.0,0,0.0,3,75.0,0,0,94.12,6,60.0,46,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,16,1,0,0.0,1,100.0,0,1,1,1,2,1,0,0.0,0,0,0.43,0,0,0,Matías Soulé,Juventus,1082406,2687,22/23
0,0,0,9,34.62,9,36.0,3,33.33,3,0,60.92,18,35.29,328,3,5,6,6,0,0,0,2,2,0,0,0,0,24,0,53,3,0,0.0,0,0.0,0,2,0,2,13,5,3,0.0,0,2,1.17,0,0,0,Benjamin Šeško,Red Bull Salzburg,986397,2046,22/23
0,0,0,9,42.86,13,48.15,4,80.0,2,0,78.72,22,45.83,448,3,4,6,5,0,0,0,6,0,0,0,0,0,33,0,74,2,0,0.0,1,50.0,1,3,2,4,16,4,6,0.0,2,3,2.51,0,0,0,Patrik Schick,Bayer 04 Leverkusen,280609,2681,22/23
0,0,0,19,48.72,1,20.0,8,66.67,9,1,62.75,20,45.45,294,2,6,4,6,0,0,0,2,0,0,0,0,0,12,0,64,3,0,0.0,1,7.69,6,1,6,1,7,2,5,0.0,0,0,0.51,0,0,0,Ansgar Knauff,Eintracht Frankfurt,997012,2674,22/23
0,0,0,2,28.57,3,50.0,0,0.0,1,0,80.0,5,38.46,140,1,0,3,5,0,0,0,2,0,0,0,0,0,9,0,32,2,1,25.0,0,0.0,3,0,0,1,7,1,1,0.0,1,1,0.63,0,0,0,Mathys Tel,FC Bayern München,1048888,2672,22/23
0,1,0,4,33.33,5,55.56,2,100.0,0,0,73.33,9,42.86,144,2,3,4,8,0,0,0,1,0,0,0,0,0,12,1,33,1,0,0.0,1,50.0,0,3,1,1,6,2,1,0.0,1,2,0.66,0,0,0,Divock Origi,Milan,190399,2692,22/23
